"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",1321487,210.918762817007,"C4H2O4S3","O4S3","CHOS",4,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.911486364847,210.91879719516,-0.163774520253125,0.16,211,210.683249042185,0.316750957815174,4,1,0.5,0,16.1470400571538,11,0.7,10,0.2,0,0,0,0,0,0,"Unambiguous"
"2",1049104,421.240660200379,"C16H32N6O7","N6O7","CHNO",16,32,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.233383748219,421.24052387346,0.324407638205118,0.32,421,420.77029911601,0.229700883989551,4,0.4375,2,-3,32.3256344170231,29,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"3",1363971,393.209265849606,"C14H28N6O7","N6O7","CHNO",14,28,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.201989397446,393.20922374586,0.107352199718154,0.11,393,392.77020487059,0.229795129409808,4,0.5,2,-3,30.1693805610538,27,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
"4",1010805,299.161455632089,"C15H18N6O","N6O","CHNO",15,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.154179179929,299.16148569306,-0.100823578384965,0.1,299,298.827409278146,0.172590721854363,10,0.0666666666666667,1.2,9,22.9349391723769,22,1,32,0.6,0,0,0,0,0,0,"Unambiguous"
"5",1787258,269.135649373625,"C10H16N6O3","N6O3","CHNO",10,16,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268.128372921465,269.13566487386,-0.0578090051713866,0.06,269,268.835130103189,0.164869896811297,6,0.3,1.6,3,20.6252606478231,19,0.9,22,0.7,0,0,0,0,0,0,"Unambiguous"
"6",2175178,267.120021325525,"C10H14N6O3","N6O3","CHNO",10,14,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266.112744873365,267.12001481006,0.0244838527443404,0.02,267,266.821752723374,0.178247276626223,7,0.3,1.4,4,20.4702106429154,19,0.9,22,0.6,0,0,0,0,0,0,"Unambiguous"
"7",1797784,255.15643291086,"C10H18N6O2","N6O2","CHNO",10,18,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.1491564587,255.15640031536,0.128253427397153,0.13,255,254.87152295841,0.128477041589576,5,0.2,1.8,3,19.5499326048615,18,0.9,22,0.8,0,0,0,0,0,0,"Unambiguous"
"8",1671131,253.104394898019,"C9H12N6O3","N6O3","CHNO",9,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.097118445859,253.10436474626,0.119603743160112,0.12,253,252.821776269546,0.178223730453766,7,0.333333333333333,1.33333333333333,4,19.3920837149308,18,0.9,20,0.6,0,0,0,0,0,0,"Unambiguous"
"9",1423985,249.182248696159,"C12H20N6","N6","CHN",12,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.174972243999,249.18222113456,0.11105712344633,0.11,249,248.904009571174,0.0959904288264113,6,0,1.66666666666667,6,19.0903803601846,18,0.9,26,0.8,0,0,0,0,0,0,"Unambiguous"
"10",1300026,229.140926148842,"C8H16N6O2","N6O2","CHNO",8,16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.133649696682,229.14075025156,0.771027344075277,0.77,229,228.885065343654,0.114934656345724,4,0.25,2,2,17.5487287538,16,0.9,18,0.9,0,0,0,0,0,0,"Unambiguous"
"11",1588166,213.14602200197,"C8H16N6O","N6O","CHNO",8,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.13874554981,213.14583562926,0.87854158778239,0.88,213,212.908021249645,0.0919787503551959,4,0.125,2,3,16.3183507059308,15,0.9,18,0.9,0,0,0,0,0,0,"Unambiguous"
"12",1157244,209.114353477307,"C8H12N6O","N6O","CHNO",8,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.107077025147,209.11453550166,-0.874666807648477,0.87,209,208.880854522074,0.119145477926338,6,0.125,1.5,5,16.0082506961154,15,0.9,18,0.7,0,0,0,0,0,0,"Unambiguous"
"13",1389663,195.098825726806,"C7H10N6O","N6O","CHNO",7,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194.091549274646,195.09888543786,-0.307643762509799,0.31,195,194.880976635067,0.119023364932957,6,0.142857142857143,1.42857142857143,5,14.9301237681308,14,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
"14",1219621,723.486516797766,"C33H66N6O11","N6O11","CHNO",33,66,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,722.479240345606,723.48623344726,0.392191900392646,0.39,723,722.678665289782,0.32133471021848,4,0.333333333333333,2,-7,55.5753043842385,50,0.9,68,1,0,0,0,0,0,0,"Unambiguous"
"15",1485888,607.403016925376,"C27H54N6O9","N6O9","CHNO",27,54,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.395740473216,607.40250381986,0.846156200534282,0.85,607,606.72478529039,0.275214709609486,4,0.333333333333333,2,-5,46.6457867205923,42,0.9,56,1,0,0,0,0,0,0,"Unambiguous"
"16",1010871,593.365913894175,"C29H48N6O7","N6O7","CHNO",29,48,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.358637442015,593.36572438386,0.319924963024696,0.32,593,592.703356213836,0.296643786163941,9,0.241379310344828,1.6551724137931,2,45.5660344562846,42,0.9,60,0.8,0,0,0,0,0,0,"Unambiguous"
"17",1207741,495.256492053516,"C22H34N6O7","N6O7","CHNO",22,34,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.249215601356,495.25617393726,0.643635328085343,0.64,495,494.703484230073,0.296515769926941,9,0.318181818181818,1.54545454545455,2,38.0191459603923,35,0.9,46,0.7,0,0,0,0,0,0,"Unambiguous"
"18",2825724,491.297981957174,"C24H38N6O5","N6O5","CHNO",24,38,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.290705505014,491.29764482026,0.687626565943648,0.69,491,490.749394241468,0.250605758531549,9,0.208333333333333,1.58333333333333,4,37.7146437206231,35,0.9,50,0.8,0,0,0,0,0,0,"Unambiguous"
"19",1510688,489.318711909003,"C25H40N6O4","N6O4","CHNO",25,40,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488.311435456843,489.31838026176,0.679171566823961,0.68,489,488.772334263915,0.227665736085157,9,0.16,1.6,5,37.5623926007385,35,0.9,52,0.8,0,0,0,0,0,0,"Unambiguous"
"20",2779373,479.261551664232,"C22H34N6O6","N6O6","CHNO",22,34,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.254275212072,479.26125931496,0.611284179765933,0.61,479,478.72640393412,0.273596065879758,9,0.272727272727273,1.54545454545455,3,36.7887679125231,34,0.9,46,0.7,0,0,0,0,0,0,"Unambiguous"
"21",2918434,477.28226161606,"C23H36N6O5","N6O5","CHNO",23,36,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.2749851639,477.28199475646,0.560305724391759,0.56,477,476.749323978898,0.25067602110164,9,0.217391304347826,1.56521739130435,4,36.6365167926385,34,0.9,48,0.8,0,0,0,0,0,0,"Unambiguous"
"22",2431882,465.245911323121,"C21H32N6O6","N6O6","CHNO",21,32,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.238634870961,465.24560925116,0.650682511196053,0.65,465,464.726413582223,0.273586417776585,9,0.285714285714286,1.52380952380952,3,35.7106409845385,33,0.9,44,0.7,0,0,0,0,0,0,"Unambiguous"
"23",3607250,463.26668127495,"C22H34N6O5","N6O5","CHNO",22,34,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462.25940482279,463.26634469266,0.728124267095773,0.73,463,462.749393560006,0.250606439993589,9,0.227272727272727,1.54545454545455,4,35.5583898646538,33,0.9,46,0.7,0,0,0,0,0,0,"Unambiguous"
"24",2148016,451.230240982008,"C20H30N6O6","N6O6","CHNO",20,30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.222964529848,451.22995918736,0.625900210663234,0.63,451,450.726393263824,0.27360673617585,9,0.3,1.5,3,34.6325140565538,32,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
"25",4006412,449.251000933838,"C21H32N6O5","N6O5","CHNO",21,32,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.243724481678,449.25069462886,0.683344709769726,0.68,449,448.749363252773,0.250636747226963,9,0.238095238095238,1.52380952380952,4,34.4802629366692,32,0.9,44,0.7,0,0,0,0,0,0,"Unambiguous"
"26",1312351,437.235626410879,"C16H32N6O8","N6O8","CHNO",16,32,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.228349958719,437.23543849576,0.430772367831625,0.43,437,436.747405204347,0.25259479565284,4,0.5,2,-4,33.5560124648923,30,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"27",3447244,435.23522688481,"C20H30N6O5","N6O5","CHNO",20,30,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.22795043265,435.23504456506,0.419871061495356,0.42,435,434.74923934226,0.250760657740045,9,0.25,1.5,4,33.4021360086846,31,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
"28",1011376,431.276717822654,"C22H34N6O3","N6O3","CHNO",22,34,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.269441370494,431.27651544806,0.470343868972744,0.47,431,430.795150386686,0.204849613314252,9,0.136363636363636,1.54545454545455,6,33.0976337689154,31,0.9,46,0.7,0,0,0,0,0,0,"Unambiguous"
"29",2894351,421.219630205362,"C19H28N6O5","N6O5","CHNO",19,28,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.212353753202,421.21939450126,0.560916640816337,0.56,421,420.749292603273,0.250707396726852,9,0.263157894736842,1.47368421052632,4,32.3240090807,30,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
"30",1598744,417.261091143212,"C21H32N6O3","N6O3","CHNO",21,32,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.253814691052,417.26086538426,0.542358878682715,0.54,417,416.795173681204,0.204826318795824,9,0.142857142857143,1.52380952380952,6,32.0195068409308,30,0.9,44,0.7,0,0,0,0,0,0,"Unambiguous"
"31",1242546,411.198822579474,"C17H26N6O6","N6O6","CHNO",17,26,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.191546127314,411.19865905976,0.398642332044964,0.4,411,410.739674300703,0.260325699297368,8,0.352941176470588,1.52941176470588,2,31.5531832775077,29,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"32",1626109,403.245404463785,"C20H30N6O3","N6O3","CHNO",20,30,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.238128011625,403.24521532046,0.470227240113566,0.47,403,402.795137042733,0.204862957266585,9,0.15,1.5,6,30.9413799129462,29,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
"33",3930021,391.245237218951,"C19H30N6O3","N6O3","CHNO",19,30,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.237960766791,391.24521532046,0.0561157387793209,0.06,391,390.80836929185,0.19163070814983,8,0.157894736842105,1.57894736842105,5,30.0183029898692,28,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
"34",1100708,391.229947229612,"C15H30N6O6","N6O6","CHNO",15,30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.222670777452,391.22995918736,-0.0306433969502502,0.03,391,390.793096375449,0.206903624550819,4,0.4,2,-2,30.0171294411692,27,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
"35",2603847,389.250718609555,"C16H32N6O5","N6O5","CHNO",16,32,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.243442157395,389.25069462886,0.061767159621678,0.06,389,388.816077779751,0.183922220249201,4,0.3125,2,-1,29.8648783212846,27,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"36",2472774,389.229568624301,"C19H28N6O3","N6O3","CHNO",19,28,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.222292172141,389.22956525666,0.00867451659404022,0.01,389,388.794951410759,0.205048589240675,9,0.157894736842105,1.47368421052632,6,29.8632529849615,28,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
"37",2631401,387.235060014897,"C16H30N6O5","N6O5","CHNO",16,30,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386.227783562737,387.23504456506,0.0400018785592291,0.04,387,386.802669887487,0.1973301125131,5,0.3125,1.875,0,29.7098283163769,27,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"38",2362839,381.188134230889,"C16H24N6O5","N6O5","CHNO",16,24,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.180857778729,381.18809437366,0.104837547778401,0.1,381,380.76249615483,0.237503845170011,8,0.3125,1.5,3,29.2446783016538,27,0.9,34,0.7,0,0,0,0,0,0,"Unambiguous"
"39",1784702,379.172495636217,"C16H22N6O5","N6O5","CHNO",16,22,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378.165219184057,379.17244430986,0.135724689874688,0.14,379,378.74910824022,0.250891759780018,9,0.3125,1.375,4,29.0896282967462,27,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
"40",4192552,377.22959699083,"C18H28N6O3","N6O3","CHNO",18,28,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376.22232053867,377.22956525666,0.0843495149473938,0.08,377,376.808379052818,0.191620947182457,8,0.166666666666667,1.55555555555556,5,28.9401760618846,27,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
"41",2131240,377.214317001484,"C14H28N6O6","N6O6","CHNO",14,28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376.207040549324,377.21430912356,0.0209403940639469,0.02,377,376.793116125244,0.206883874756386,4,0.428571428571429,2,-2,28.9390025131846,26,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
"42",2963665,375.213938396172,"C18H26N6O3","N6O3","CHNO",18,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374.206661944012,375.21391519286,0.0620066793032206,0.06,375,374.794971160554,0.2050288394463,9,0.166666666666667,1.44444444444444,6,28.7851260569769,27,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
"43",2510886,371.240151166746,"C16H30N6O4","N6O4","CHNO",16,30,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370.232874714586,371.24012994276,0.0573260450011142,0.06,371,370.825621097448,0.174378902551837,5,0.25,1.875,1,28.4794502685077,26,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"44",4671186,363.213956762709,"C17H26N6O3","N6O3","CHNO",17,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.206680310549,363.21391519286,0.114768311274199,0.11,363,362.808388813785,0.191611186214971,8,0.176470588235294,1.52941176470588,5,27.8620491339,26,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"45",1675474,363.198676773362,"C13H26N6O6","N6O6","CHNO",13,26,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.191400321202,363.19865905976,0.0489067450101816,0.05,363,362.793125886211,0.206874113788956,4,0.461538461538462,2,-2,27.8608755852,25,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
"46",2555517,361.198298168051,"C17H24N6O3","N6O3","CHNO",17,24,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.191021715891,361.19826512906,0.0917263044520036,0.09,361,360.794980921521,0.20501907847887,9,0.176470588235294,1.41176470588235,6,27.7069991289923,26,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"47",1071574,357.224500938632,"C15H28N6O4","N6O4","CHNO",15,28,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.217224486472,357.22447987896,0.0591203084268046,0.06,357,356.825620869589,0.174379130411353,5,0.266666666666667,1.86666666666667,1,27.4013233405231,25,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
"48",4670678,351.177525154659,"C15H22N6O4","N6O4","CHNO",15,22,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.170248702499,351.17752968756,-0.0129448490644611,0.01,351,350.785397192797,0.214602807202994,8,0.266666666666667,1.46666666666667,4,26.9361733258,25,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
"49",1359489,349.183046545234,"C12H24N6O6","N6O6","CHNO",12,24,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.175770093074,349.18300899596,0.107845742028122,0.11,349,348.793145636005,0.20685436399458,4,0.5,2,-2,26.7827486572154,24,0.9,26,0.9,0,0,0,0,0,0,"Unambiguous"
"50",2423936,349.161876559994,"C15H20N6O4","N6O4","CHNO",15,20,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.154600107834,349.16187962376,-0.00880001512271572,0.01,349,348.77199928936,0.228000710639947,9,0.266666666666667,1.33333333333333,5,26.7811233208923,25,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
"51",2231340,347.218936738239,"C17H26N6O2","N6O2","CHNO",17,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.211660286079,347.21900057056,-0.184373687791915,0.18,347,346.831228971568,0.168771028432388,8,0.117647058823529,1.52941176470588,6,26.6316710860308,25,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"52",1230892,347.203676753765,"C13H26N6O5","N6O5","CHNO",13,26,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.196400301605,347.20374443746,-0.19550664021881,0.2,347,346.815986026528,0.184013973471906,4,0.384615384615385,2,-1,26.6304975373308,24,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
"53",4015147,347.182526775283,"C16H22N6O3","N6O3","CHNO",16,22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.175250323123,347.18261506526,-0.255044163047122,0.26,347,346.794859664301,0.2051403356989,9,0.1875,1.375,6,26.6288722010077,25,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
"54",1631189,345.203328788926,"C17H24N6O2","N6O2","CHNO",17,24,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.196052336766,345.20335050676,-0.0630972779630501,0.06,345,344.817871668097,0.182128331903016,9,0.117647058823529,1.41176470588235,7,26.4766210811231,25,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"55",1431507,345.166858826031,"C16H20N6O3","N6O3","CHNO",16,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.159582373871,345.16696500146,-0.308506387039627,0.31,345,344.781442427888,0.21855757211199,10,0.1875,1.25,7,26.4738221961,25,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
"56",1240958,343.208670818298,"C14H26N6O4","N6O4","CHNO",14,26,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.201394366138,343.20882981516,-0.464629497804601,0.46,343,342.825440950378,0.174559049621621,5,0.285714285714286,1.85714285714286,1,26.3231964125385,24,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
"57",1502502,341.229492831921,"C15H28N6O3","N6O3","CHNO",15,28,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.222216379761,341.22956525666,-0.212874809083354,0.21,341,340.848472931822,0.151527068178211,5,0.2,1.86666666666667,2,26.1709452926538,24,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
"58",2573093,341.193112868934,"C14H24N6O4","N6O4","CHNO",14,24,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.185836416774,341.19317975136,-0.196605558387843,0.2,341,340.812133591027,0.187866408973434,6,0.285714285714286,1.71428571428571,2,26.1681464076308,24,0.9,30,0.8,0,0,0,0,0,0,"Unambiguous"
"59",2064078,339.250234845625,"C16H30N6O2","N6O2","CHNO",16,30,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.242958393465,339.25030069816,-0.19469004101437,0.19,339,338.871425002675,0.128574997324847,5,0.125,1.875,3,26.0186941727692,24,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
"60",4645580,339.213844882648,"C15H26N6O3","N6O3","CHNO",15,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.206568430488,339.21391519286,-0.20789132652943,0.21,339,338.835075673056,0.164924326943833,6,0.2,1.73333333333333,3,26.0158952877462,24,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
"61",3497675,339.177484919641,"C14H22N6O4","N6O4","CHNO",14,22,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.170208467481,339.17752968756,-0.132382801149319,0.13,339,338.798756309908,0.201243690091587,7,0.285714285714286,1.57142857142857,3,26.0130964027231,24,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
"62",4659827,337.234556896382,"C16H28N6O2","N6O2","CHNO",16,28,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.227280444222,337.23465063436,-0.278793492045512,0.28,337,336.857997777438,0.142002222561757,6,0.125,1.75,4,25.8636441678615,24,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
"63",3238512,337.161826970378,"C14H20N6O4","N6O4","CHNO",14,20,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.154550518218,337.16187962376,-0.156634446451254,0.16,337,336.785349062319,0.214650937680915,8,0.285714285714286,1.42857142857143,4,25.8580463978154,24,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
